route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,pull_time
4194,38,45-J,KSR-CKA,Kranthiveera Sangolli Rayanna Railway Station - Channammanakere Achukattu,3,
4195,38,45-J,CKA-KSR,Channammanakere Achukattu - Kranthiveera Sangolli Rayanna Railway Station,3,
4196,38,285 BMSITY-MKC-SBS,SBS-BMSITY,Shivajinagara Bus Station - BMSIT College Campous Yelahanka,3,
4197,38,215-BA,KMT-BCMCR,KR Market (Kalasipalya) - BCMC Layout Raghuvanahalli,3,
4198,38,215-BA,BCMCL-KMT,BCMC Layout Raghuvanahalli - KR Market (Kalasipalya),3,
4199,38,215-BA KBS-BCMC,KBS-BCMCL,Kempegowda Bus Station - BCMC Layout Raghuvanahalli,3,
4200,38,215-BA KBS-BCMC,BCMCL-KBS,BCMC Layout Raghuvanahalli - Kempegowda Bus Station,3,
4201,38,215-KA,KMT-ANP2,KR Market (Kalasipalya) - Anjanapura 2nd Block,3,
4202,38,215-KA,ANP2-KMT,Anjanapura 2nd Block - KR Market (Kalasipalya),3,
4203,38,215-BC,KMT-ANP2,KR Market (Kalasipalya) - Anjanapura 2nd Block,3,
4204,38,215-BC,ANP2-KMT,Anjanapura 2nd Block - KR Market (Kalasipalya),3,
4206,38,215-X,KMT-TPS,KR Market (Kalasipalya) - Thippasandra,3,
4207,38,215-X,TPS-KMT,Thippasandra - KR Market (Kalasipalya),3,
4208,38,248-Y,KMT-PLH,KR Market (Kalasipalya) - Pillahalli,3,
4209,38,250,KMT-CKB,KR Market - Chikka Banavara,3,
4210,38,248-Y,PLH-KMT,Pillahalli - KR Market (Kalasipalya),3,
4211,38,255-C,KMT-PLH,KR Market - Pillahalli,3,
4212,38,250,CKB-KMT,Chikka Banavara - KR Market,3,
4213,38,215-U,SBS-HNG,Shivajinagara Bus Station - Kothanuru Hari Nagara,3,
4214,38,255-C,PLH-KMT,Pillahalli - KR Market,3,
4215,38,215-U,HNG-SBS,Kothanuru Hari Nagara - Shivajinagara Bus Station,3,
4216,38,250-B,KBS-TMH,Kempegowda Bus Station - Thammenahalli,3,
4217,38,248-Z,MRBS-KSW,Mysore Road Bus Station - Kanasawadi,3,2025-07-28T19:00:01.087577
4217,38,248-Z,MRBS-KNSWD,Mysore Road Bus Station - Kanasawadi,3,
4218,38,215-T,KMT-TLP,KR Market (Kalasipalya) - Tulasipura,3,
4219,38,248-Z,KSW-MRBS,Kanasawadi - Mysore Road Bus Station,3,
4220,38,250-B,TMH-KBS,Thammenahalli - Kempegowda Bus Station,3,
4221,38,215-T,TLP-KMT,Tulasipura - KR Market (Kalasipalya),3,
4222,38,253-G KMT-KNW,KMT-KNW,KR Market - Kanasawadi,3,
4223,38,253-G KMT-KNW,KNW-KMT,Kanasawadi - KR Market,3,
4224,38,215-R,KBS-HNR,Kempegowda Bus Station - Kothanuru Hari Nagara,3,
4225,38,215-R,HNR-KBS,Kothanuru Hari Nagara - Kempegowda Bus Station,3,
4226,38,248-Z KMT-KNW,KMT-KNW,KR Market (Kalasipalya) - Kanasawadi,3,
4227,38,248-Z KMT-KNW,KNW-KMT,Kanasawadi - KR Market (Kalasipalya),3,
4228,38,250-AB,KBS-MDHRG,Kempegowda Bus Station - Medarahalli Railway Gate,3,
4229,38,215-NG,JNRTTMC-NYN3S,Jayanagara Bus Station - Narayananagara 3rd Stage,3,
4230,38,250-AB,MDHRG-KBS,Medarahalli  Railway Gate - Kempegowda Bus Station,3,
4231,38,285-K KBS-SDNH,KBS-SDNH,Kempegowda Bus Station - Sadenahalli,3,
4232,38,250-CA,KBS-SBL,Kempegowda Bus Station - Sahyadribalaga Layout,3,
4233,38,215-NG,NYN3S-JBS,Narayananagara 3rd Stage - Jayanagara Bus Station,3,
4234,38,250-CA,SBL-KBS,Sahyadribalaga Layout - Kempegowda Bus Station,3,
4235,38,215-NE,KMT-11BAJP,KR Market (Kalasipalya) - 11th Block Anjanapura,3,
4236,38,250-CC,KMT-MKPL,KR Market - Munikondappa Layout Widia Factory,3,
4237,38,215-NE,11BAJP-KMT,11th Block Anjanapura - KR Market (Kalasipalya),3,
4238,38,250-CC,MKPL-KMT,Munikondappa Layout Widia Factory - KR Market,3,
4239,38,250-DT,KBS-KDG,Kempegowda Bus Station - Kuduregere Madanayakanahalli,3,
4240,38,215-ND,KBS-AJP,Kempegowda Bus Station - Anjanapura,3,
4241,38,215-ND,ANP-KBS,Anjanapura - Kempegowda Bus Station,3,
4242,38,215-C,KMT-JSD,KR Market (Kalasipalya) - Jambu Savari Dinne,3,
4243,38,215-C,JSD-KMT,Jambu Savari Dinne - KR Market (Kalasipalya),3,
4244,38,250-DT,KDG-KBS,Kuduregere Madanayakanahalli - Kempegowda Bus Station,3,
4245,38,BCGHS-13,D34G-BCGHS,CS-Depot-34 - CS-Bishop Coton Girls High School,3,
4246,38,BCGHS-13,BCGHS-D34G,CS-Bishop Coton Girls High School - CS-Depot-34,3,
4247,38,285-K KBS-SDNH,SDNH-KBS,Sadenahalli - Kempegowda Bus Station,3,
4248,38,KMT-BCGHS,KMT-BCGHS,KR Market - Bishop Coton Girls High School,3,
4249,38,250-D,KBS-GGH,Kempegowda Bus Station - Ganigarahalli,3,
4250,38,KMT-BCGHS,BCGHS-KMT,Bishop Coton Girls High School - KR Market,3,
4251,38,250-D,GGH-KBS,Ganigarahalli - Kempegowda Bus Station,3,
4252,38,215-E,KBS-ELO,Kempegowda Bus Station - Eshwara Layout,3,
4253,38,250-E,KMT-TMH,KR Market - Thammenahalli,3,
4254,38,265-A,KBS-KBS,Kempegowda Bus Station - Kempegowda Bus Station,3,
4255,38,215-E,ELO-KBS,Eshwara Layout - Kempegowda Bus Station,3,
4256,38,250-E,TMH-KMT,Thammenahalli - KR Market,3,
4257,38,364-F,KBS-NPHA,Kempegowda Bus Station - Nyanappanahalli Arakere,3,
4258,38,250-F,KMT-SSH,KR Market - Somashettyhalli,3,
4259,38,364-F,NPHA-KBS,Nyanappanahalli Arakere - Kempegowda Bus Station,3,
4260,38,250-F,SSH-KMT,Somashettyhalli - KR Market,3,
4261,38,215 KMT-JBS-ELO,KMT-ELO,KR Market (Kalasipalya) - Eshwara Layout,3,
4262,38,215 KMT-JBS-ELO,ELO-KMT,Eshwara Layout - KR Market (Kalasipalya),3,
4263,38,364-G,KBS-KCH,Kempegowda Bus Station - Kodichikkanahalli,3,
4264,38,263-G,KBS-GGH,Kempegowda Bus Station - Gangondanahalli,3,
4265,38,217,KMT-SMP,KR Market (Kalasipalya) - Sompura,3,
4266,38,263-G,GGH-KBS,Gangondanahalli - Kempegowda Bus Station,3,
4267,38,V-226YBS,YBS-WAP,Yeshawanthapura Bus Station - Wonderla Amusement Park,3,
4268,38,217,SMP-KMT,Sompura - KR Market (Kalasipalya),3,
4269,38,V-226YBS,WAP-YBS,Wonderla Amusement Park - Yeshawanthapura Bus Station,3,
4270,38,215-CA JMS-JSD,JMS-JSD,Jayanagara Metro Station Depature - Jambu Savari Dinne,3,
4271,38,364-G,KCH-KBS,Kodichikkanahalli - Kempegowda Bus Station,3,
4272,38,215-CA JMS-JSD,JSD-JMS,Jambu Savari Dinne - Jayanagara Metro Station Arrival,3,
4275,38,250-L,KBS-MLS,Kempegowda Bus Station - Mallasandra Health Center,3,
4276,38,215-CA SGH-JSD,SGH-JSD,Sanjay Gandhi Hospital - Jambu Savari Dinne,3,
4277,38,250-L,MLS-KBS,Mallasandra Health Center - Kempegowda Bus Station,3,
4278,38,215-CA SGH-JSD,JSD-SGH,Jambu Savari Dinne - Sanjay Gandhi Hospital,3,
4279,38,43-C,KBS-MNKK,Kempegowda Bus Station - Hoskerehalli Kerekodi,3,
4280,38,365 D34G-BNP,D34G-BNP,Depot-34 Gate - Bannerughatta National Park,3,
4281,38,365 D34G-BNP,BNP-D34G,Bannerughatta National Park - Depot-34 Gate,3,
4282,38,43-C,MNKK-KBS,Hoskerehalli Kerekodi - Kempegowda Bus Station,3,
4283,38,215 D34G-KKC-KMT,D34G-KMT,Depot-34 Gate - KR Market (Kalasipalya),3,
4284,38,215 D34G-KKC-KMT,KMT-D34G,KR Market (Kalasipalya) - Depot-34 Gate,3,
4285,38,365 KBS-D34G,KBS-D4G,Kempegowda Bus Station - Depot-34 Gate,3,
4285,38,365 KBS-D34G,KBS-D34G,Kempegowda Bus Station - Depot-34 Gate,3,2025-07-28T19:00:01.087577
4286,38,43-D,KBS-VBN,Kempegowda Bus Station - Veerabhadranagara,3,
4287,38,365 KBS-D34G,D34G-KBS,Depot-34 Gate - Kempegowda Bus Station,3,
4288,38,43-D,VBN-KBS,Veerabhadra Nagara - Kempegowda Bus Station,3,
4289,38,250-M,KBS-MEI,Kempegowda Bus Station - MEI Layout,3,
4290,38,250-M,MEI-KBS,MEI Layout - Kempegowda Bus Station,3,
4292,38,V-240M KBS-MGD,KBS-MGD,Kempegowda Bus Station - Magadi,3,
4293,38,43-J,KBS-HKL,Kempegowda Bus Station - H Krishnappa Layout,3,
4295,38,V-240M KBS-MGD,MGD-KBS,Magadi - Kempegowda Bus Station,3,
4296,38,250-N,SVJN-MEIL,Shivajinagara Bus Station - MEI Layout,3,
4297,38,242-G,KBS-GLH,Kempegowda Bus Station - Gollarahatti,3,
4298,38,242-G,GLH-KBS,Gollarahatti - Kempegowda Bus Station,3,
4299,38,43-J,HKL-KBS,H Krishnappa Layout - Kempegowda Bus Station,3,
4300,38,368,SBS-BNP,Shivajinagara Bus Station - Bannerughatta National Park,3,
4301,38,250-N,MEIL-SBS,MEI Layout - Shivajinagara Bus Station,3,
4302,38,368,BNP-SBS,Bannerughatta National Park - Shivajinagara Bus Station,3,
4303,38,242-H,KMT-MDPTN,KR Market (Kalasipalya) - Madapatna,3,
4304,38,242-H,MDPT-KMT,Madapatna - KR Market (Kalasipalya),3,
4305,38,242-J KBS-DMH,KBS-DMH,Kempegowda Bus Station - Doddamaranahalli,3,
4306,38,242-J KBS-DMH,DMH-KBS,Doddamaranahalli - Kempegowda Bus Station,3,
4307,38,BEML5-KMB,BEMLL5S-KBP,BEML Layout 5th stage - Kambipura,3,
4308,38,242-J,KMT-DMH,KR Market (Kalasipalya) - Doddamaranahalli,3,
4309,38,242-J,DMH-KMT,Doddamaranahalli - KR Market (Kalasipalya),3,
4310,38,BEML5-KMB,KBP-BEMLL5S,Kambipura - BEML Layout 5th stage,3,
4311,38,242-JK,KMT-KKP,KR Market (Kalasipalya) - Karekalpalya,3,
4312,38,242-JK,KKP-KMT,Karekalpalya - KR Market (Kalasipalya),3,
4313,38,242-JK D35G-KKP,D35G-KKP,Depot-35 Gate - Karekalpalya,3,
4314,38,242-JK D35G-KKP,KKP-D35G,Karekalpalya - Depot-35 Gate,3,
4315,38,242-L,KMT-MNCH,KR Market (Kalasipalya) - Manchenahalli,3,
4316,38,368 SBS-D34G,SBS-D34G,Shivajinagara Bus Station - Depot-34 Gate,3,
4317,38,242-L,MNCH-KMT,Manchenahalli - KR Market (Kalasipalya),3,
4318,38,368 SBS-D34G,D34G-SBS,Depot-34 Gate - Shivajinagara Bus Station,3,
4319,38,242-LA,KMT-BVH,KR Market (Kalasipalya) - Baleveeranahalli,3,
4320,38,242-LA,BVH-KMT,Baleveeranahalli - KR Market (Kalasipalya),3,
4321,38,304-Z,KBS-CKTP,Kempegowda Bus Station - Chikka Thirupathi,3,
4324,38,304-Z,CKPT-KBS,Chikka Thirupathi - Kempegowda Bus Station,3,
4327,38,G-4 SBS-BNP,SBS-BGT,Shivajinagara Bus Station - Bannerughatta National Park,3,
4328,38,G-4 SBS-BNP,BGT-SBS,Bannerughatta National Park - Shivajinagara Bus Station,3,
4329,38,45-E,KBS-CKA,Kempegowda Bus Station - Channammanakere Achukattu,3,
4330,38,364-G KBS-D34G,KBS-D34G,Kempegowda Bus Station - Depot-34 Gate,3,
4331,38,364-G KBS-D34G,D34G-KBS,Depot-34 Gate - Kempegowda Bus Station,3,
4332,38,BELGS-9,BMLM-BELF,CS-Brigade Millenium - CS-BEL Factory,3,
4333,38,BELGS-9,BELF-BMLM,CS-BEL Factory - CS-Brigade Millenium,3,
4334,38,45-E,CKA-KBS,Channammanakere Achukattu - Kempegowda Bus Station,3,
4335,38,45-F,KBS-CKA,Kempegowda Bus Station - Channammanakere Achukattu,3,
4336,38,45-F,CKA-KBS,Channammanakere Achukattu - Kempegowda Bus Station,3,
4337,38,215-NC,KBS-AJP10,Kempegowda Bus Station - Anjanapura 10th Block,3,
4338,38,215-NC,SNJP10-KBS,Anjanapura 10th Block - Kempegowda Bus Station,3,
4339,38,215-N,KBS-ANP,Kempegowda Bus Station - Anjanapura,3,
4340,38,215-N,ANP-KBS,Anjanapura - Kempegowda Bus Station,3,
4341,38,ITPL-4J,JSD-ITPL,CS-Jambu Savari Dinne - CS-ITPL,3,
4342,38,ITPL-4J,ITPL-JSD,CS-ITPL - CS-Jambu Savari Dinne,3,
4343,38,215-AD,KMT-DLF,KR Market (Kalasipalya) - DLF Home Town,3,
4344,38,215-AD,DLF-KMT,DLF Home Town - KR Market (Kalasipalya),3,
4347,38,210-Z,KBS-NDLO,Kempegowda Bus Station - Naidu Layout Chikkalasandra,3,
4348,38,210-Z,NDLO-KBS,Naidu Layout Chikkalasandra - Kempegowda Bus Station,3,
4351,38,210-X,KBS-CDRN,Kempegowda Bus Station - Chandra Nagara,3,
4352,38,210-X,CNDRN-KBS,Chandra Nagara - Kempegowda Bus Station,3,
4353,38,210-WA,KBS-TRH,Kempegowda Bus Station - Turahalli,3,
4354,38,210-WA,TRH-KBS,Turahalli - Kempegowda Bus Station,3,
4355,38,210-U,KBS-KSLOW,Kempegowda Bus Station - Kumaraswamy Layout West,3,
4356,38,210-U,KSLOW-KBS,Kumaraswamy Layout West - Kempegowda Bus Station,3,
4357,38,210-T, SBS-PTGT,Shivajinagara Bus Station - Pratyangira Temple Turahalli,3,
4358,38,210-T,PTGT-SBS,Pratyangira Temple Turahalli - Shivajinagara Bus Station,3,
4359,38,210-NP,KBS-PPLO,Kempegowda Bus Station - Poornaprajnalayout NEW Bus Stand,3,
4360,38,210-NP,PPLO-KBS,Poornaprajnalayout NEW Bus Stand - Kempegowda Bus Station,3,
4361,38,210-KA,KBS-CKLS,Kempegowda Bus Station - Chikkallasandra,3,
4362,38,210-KA,CKLS-KBS,Chikkallasandra - Kempegowda Bus Station,3,
4363,38,304-V,KMT-CKTP,KR Market - Chikka Thirupathi,3,
4364,38,304-V,CKTP-KMT,Chikka Thirupathi - KR Market,3,
4366,38,304-Q,GNL-KMT,Ganagaluru - KR Market,3,
4367,38,304-H,KBS-AHL,Kempegowda Bus Station - Arehalli,3,
4368,38,304-H,AHL-KBS,Arehalli - Kempegowda Bus Station,3,
4369,38,304-N,KMT-AGH,KR Market - Anugondanahalli,3,
4370,38,304-N,AGH-KMT,Anugondanahalli - KR Market,3,
4371,38,304-X,KBS-AHL,Kempegowda Bus Station - Arehalli,3,
4372,38,KBS-BSK-PPLO,KBS-PPLO,Kempegowda Bus Station - Poornaprajna Layout,3,
4373,38,304-X,AHL-KBS,Arehalli - Kempegowda Bus Station,3,
4374,38,304-P,KMT-YKD,KR Market - Yettu Kodi,3,
4375,38,KBS-BSK-PPLO,PPLO-KBS,Poornaprajna Layout - Kempegowda Bus Station,3,
4376,38,304-P,YKD-KMT,Yettu Kodi - KR Market,3,
4377,38,304-T,KMT-DNDC,KR Market - Dodda Dunnasandra Cross,3,
4378,38,304-T,DNDC-KBS,Dodda Dunnasandra Cross - KR Market,3,
4379,38,304-S,SBS-KAG,Shivajinagara Bus Station - Kalkunte Agrahara,3,
4380,38,210-WA KBS-BEML5,KBS-BEML5,Kempegowda Bus Station - BEML Layout 5th stage,3,
4381,38,304-S,KGH-SBS,Kalkunte Agrahara - Shivajinagara Bus Station,3,
4382,38,210-WA KBS-BEML5,BEML5-KBS,BEML Layout 5th stage - Kempegowda Bus Station,3,
4385,38,304-Q,KMT-GNL,KR Market - Ganagaluru,3,
4388,38,304-E,KMT-KAG,KR Market - Kalkunte Agrahara,3,
4389,38,45-D KBS-PPLO,KBS-PPLO,Kempegowda Bus Station - Poornaprajna Layout,3,
4390,38,304-E,KAH-KMT,Kalkunte Agrahara - KR Market,3,
4391,38,304-D,SBS-MDM,Shivajinagara Bus Station - Medi Mallasandra,3,
4392,38,304-D,MDM-SBS,Medi Mallasandra - Shivajinagara Bus Station,3,
4393,38,45-D KBS-PPLO,PPLO-KBS,Poornaprajna Layout - Kempegowda Bus Station,3,
4394,38,304-J,KBS-KAH,Kempegowda Bus Station - Kalkunte Agrahara,3,
4395,38,304-J,KAH-KBS,Kalkunte Agrahara - Kempegowda Bus Station,3,
4397,38,315 SNBS-KRPGH,SNBS-KRPGH,Shanthinagara Bus Station - Krishnaraja Pura Govt Hospital,3,
4398,38,304-M,KMT-SMG,KR Market - Sampangere,3,
4399,38,315 SNBS-KRPGH,KRPGH-SNBS,Krishnaraja Pura Govt Hospital - Shanthinagara Bus Station,3,
4400,38,304-M,SMP-KMT,Sampangere - KR Market,3,
4401,38,BEML5-KSLOW,BEML5-KSLOW,BEML Layout 5th stage - Kumaraswamy Layout West,3,
4403,38,304-B,KBS-KLR,Kempegowda Bus Station - Koraluru,3,
4404,38,BEML5-KSLOW,KSLOW-BEML5,Kumaraswamy Layout West - BEML Layout 5th stage,3,
4405,38,304-B,KLR-KBS,Koraluru - Kempegowda Bus Station,3,
4406,38,304-VA,KMT-SVP,KR Market - Shivanapura,3,
4407,38,304-VA,SVP-KMT,Shivanapura - KR Market,3,
4409,38,304-NA,KMT-OLP,KR Market - Obalapura,3,
4410,38,304-NA,OLP-KMT,Obalapura - KR Market,3,
4411,38,304-VB,TNF-CKTP,Tin Factory - Chikka Thirupathi,3,
4412,38,304-VB,CKTP-TNF,Chikka Thirupathi - Tin Factory,3,
4414,38,304-VK,KLK-CKTP,Kalkere - Chikka Thirupathi,3,
4415,38,304-VK,CKTP-KLK,Chikka Thirupathi - Kalkere,3,
4416,38,214-F,RMC-MKD,RMC Yard (Yeshawanthapura New Railway Station) - Mukkodlu,3,
4417,38,214-F,MKD-RMC,Mukkodlu - RMC Yard (Yeshawanthapura New Railway Station),3,
4418,38,333,KBS-MRHB,Kempegowda Bus Station - Marathahalli Bridge,3,
4419,38,333,MRHB-KBS,Marathahalli Bridge - Kempegowda Bus Station,3,
4420,38,KIA-8E,ELCW-KIA,Electronic City Wipro Main Gate - Kempegowda International Airport,3,
4421,38,KIA-8E,KIA-ELCW,Kempegowda International Airport - Electronic City Wipro Main Gate,3,
4422,38,306-MH,KMT-HMHSK,KR Market - Hulimangala Hosakote,3,
4423,38,306-MH,HMHSK-KMT,Hulimangala Hosakote - KR Market,3,
4424,38,210-J,KBS-RML,Kempegowda Bus Station - Ramanjaneya Layout Chikkallasandra,3,
4425,38,210-J,RML-KBS,Ramanjaneya Layout Chikkallasandra - Kempegowda Bus Station,3,
4426,38,306-S,SBS-PUR,Shivajinagara Bus Station - Pura,3,
4427,38,210-J VSD,KBS-RML,Kempegowda Bus Station - Ramanjaneya Layout Chikkallasandra,3,
4428,38,306-S,PUR-SBS,Pura - Shivajinagara Bus Station,3,
4429,38,210-J VSD,RML-KBS,Ramanjaneya Layout Chikkallasandra - Kempegowda Bus Station,3,
4430,38,306-R,KBS-DVG,Kempegowda Bus Station - Devanagondi,3,
4431,38,306-R,DVG-KBS,Devanagondi - Kempegowda Bus Station,3,
4432,38,306-D,KBS-DVG,Kempegowda Bus Station - Devanagondi,3,
4433,38,306-D,DVG-KBS,Devanagondi - Kempegowda Bus Station,3,
4434,38,306-T,KMT-BNR,KR Market - Banarahalli,3,
4435,38,306-T,BNR-KMT,Banarahalli - KR Market,3,
4436,38,306-C,KMT-KRK,KR Market - Karekal,3,
4437,38,306-C,KRK-KMT,Kanekal - KR Market,3,
4438,38,306-B,KMT-TND,KR Market - Thindlu,3,
4439,38,306-B,TND-KMT,Thindlu - KR Market,3,
4440,38,306-K,KMT-DHL,KR Market - D Hosahalli,3,
4441,38,306-K,DHL-KMT,D Hosahalli - KR Market,3,
4442,38,284-C,KBS-JCLO,Kempegowda Bus Station - Judicial Layout YHK,3,
4443,38,284-C,JDLO-KBS,Judicial Layout YHK - Kempegowda Bus Station,3,
4447,38,210-D,KMT-VSP,KR Market (Kalasipalya) - Vasanthapura,3,
4448,38,285-MA PTML-CVB,PTML-CVB,Patalamma Temple - Cauvery Bhavana,3,
4449,38,285-MA PTML-CVB,CVB-PTML,Cauvery Bhavana - Patalamma Temple,3,
4450,38,210-D,VSP-KMT,Vasanthapura - KR Market (Kalasipalya),3,
4451,38,285-M PTML-DVH,PTML-DVH,Patalamma Temple - Devanahalli Old Bus Stand,3,
4452,38,285-M KBS-DVH,KBS-DVH,Kempegowda Bus Station - Devanahalli Old Bus Stand,3,
4453,38,285-M KBS-DVH,DVH-KBS,Devanahalli Old Bus Stand - Kempegowda Bus Station,3,
4454,38,210-E KBS-CEC,KBS-CECV,Kempegowda Bus Station - Vasantha Vallabha Nagara City Engineering College,3,
4455,38,210-E KBS-CEC,CECV-KBS,Vasantha Vallabha Nagara City Engineering College - Kempegowda Bus Station,3,
4456,38,ITPL-1G,VSP-ITPL,CS-Vasanthapura - CS-ITPL,3,
4457,38,ITPL-1G,ITPL-VSP,CS-ITPL - CS-Vasanthapura,3,
4458,38,500-CA,BSK-ITPL,Banashankari Bus Station - ITPL,3,
4459,38,500-CA,ITPL-BSK,ITPL - Banashankari Bus Station,3,
4460,38,210-E,KBS-VSP,Kempegowda Bus Station - Vasanthapura,3,
4461,38,210-E,VSP-KBS,Vasanthapura - Kempegowda Bus Station,3,
4462,38,284-C CVB-JDLO,CVB-JDLO,Cauvery Bhavana - Judicial Layout YHK,3,
4463,38,284-C CVB-JDLO,JDLO-CVB,Judicial Layout YHK - Cauvery Bhavana,3,
4464,38,286-AB PTML-SVN,PTML-SVN,Patalamma Temple - Sri Venkateshwara Nagara,3,
4465,38,210-E KBS-KMTFLY-KBDA,KBS-KMT-KBDA,Kempegowda Bus Station - BDA Flats Kommaghatta,3,
4465,38,222 KBS-KMTFLY-KBDA,KBS-KMT-KBDA,Kempegowda Bus Station - BDA Flats Kommaghatta,3,2025-07-28T19:00:01.087577
4466,38,286-AB CVB-SVN,SVN-CVB,Sri Venkateshwara Nagara - Cauvery Bhavana,3,
4467,38,222 KBS-KMTFLY-KBDA,KBDA-KMT-KBS,BDA Flats Kommaghatta - Kempegowda Bus Station,3,2025-07-28T19:00:01.087577
4467,38,210-E KBS-KMTFLY-KBDA,KBDA-KMT-KBS,BDA Flats Kommaghatta - Kempegowda Bus Station,3,
4468,38,285-MA SNBS-DBP,SNBS-DBP,Shanthinagara Bus Station - Doddaballapura Bus Stand,3,
4469,38,285-MA SNBS-DBP,DBP-SNBS,Doddaballapura Bus Stand - Shanthinagara Bus Station,3,
4470,38,222 KMT-KBDA,KMT-KBDA,KR Market (Kalasipalya) - BDA Flats Kommaghatta,3,
4471,38,222 KMT-KBDA,KBDA-KMT,BDA Flats Kommaghatta - KR Market (Kalasipalya),3,
4472,38,285-MP PTML-NAGH,PTML-NAGH,Patalamma Temple - Narasaiahna Agrahara,3,
4473,38,285-MP KBS-NAGH,KBS-NAGH,Kempegowda Bus Station - Narasaiahna Agrahara,3,
4474,38,285-MP KBS-NAGH,NAGH-KBS,Narasaiahna Agrahara - Kempegowda Bus Station,3,
4475,38,210-EA,KBS-BSK-KGR,Kempegowda Bus Station - Kengeri Bus Station,3,
4476,38,285-MP YHK-NAGH,YHK-NAGH,Yelahanka Old Town - Narasaiahna Agrahara,3,
4477,38,285-MP YHK-NAGH,NAGH-YHK,Narasaiahna Agrahara - Yelahanka Old Town,3,
4478,38,210-EA,KGR-BSK-KMT,Kengeri Bus Station - Kempegowda Bus Station,3,
4479,38,210-G SBS-ISRLO-PPLO,SBS-PPLO,Shivajinagara Bus Station - Poornaprajna Layout,3,
4480,38,210-G SBS-ISRLO-PPLO,PPLO-SBS,Poornaprajna Layout - Shivajinagara Bus Station,3,
4481,38,32 PPLO-TRN-SBS,PPLO-SBS,Poornaprajna Layout - Shivajinagara Bus Station,3,
4482,38,50,SBS-BRVN,Shivajinagara Bus Station - Brundavana Nagara,3,
4483,38,285-R PTML-CLH,PTML-CLH,Patalamma Temple - Challahalli,3,
4484,38,250-P,KBS-CKB,Kempegowda Bus Station - Chikka Banavara,3,
4485,38,50,BRVN-SBS,Brundavana Nagara - Shivajinagara Bus Station,3,
4487,38,285-MG KBS-BMG,BMG-KBS,Bannimangala - Kempegowda Bus Station,3,
4490,38,D46-PTML,D46-PTML,Depot-46 Sadenahalli - Patalamma Temple,3,
4491,38,D46-PTML,PTLM-D46,Patalamma Temple - Depot-46 Sadenahalli,3,
4492,38,370,KMT-SVH,KR Market (Kalasipalya) - Shivanahalli,3,
4493,38,210-HB,KBS-UTH,Kempegowda Bus Station - Uttarahalli Bus Stand,3,
4494,38,210-HB,UTH-KBS,Uttarahalli Bus Stand - Kempegowda Bus Station,3,
4497,38,285-M PTLM-DBP,PTLM-DBP,Patalamma Temple - Doddaballapura Bus Stand,3,
4498,38,285-M PTLM-DBP,DBP-PTLM,Doddaballapura Bus Stand - Patalamma Temple,3,
4499,38,370,SVH-KMT,Shivanahalli - KR Market (Kalasipalya),3,
4503,38,250-P,CKB-KBS,Chikka Banavara - Kempegowda Bus Station,3,
4506,38,500-CF BSK-HSS,BSK-HSS,Banashankari Bus Station - Head Start School Kommasandra,3,
4507,38,D47-MDR,D47-MNDR,Depot-47 Manduru - Mandur,3,
4508,38,500-CF BSK-HSS,HSS-BSK,Head Start School Kommasandra - Banashankari Bus Station,3,
4509,38,D47-MDR,MNDR-D47,Mandur - Depot-47 Manduru,3,
4510,38,370-A,KMT-UJPD,KR Market (Kalasipalya) - UjinappanaDoddy,3,
4511,38,250-S,KBS-GYBO,Kempegowda Bus Station - Geleyara Balaga Layout,3,
4512,38,328-H HSS-KDG,HSS-KDG,Head Start School Kommasandra - Kadugodi Bus Station,3,
4513,38,250-S,GYBO-KBS,Geleyara Balaga Layout - Kempegowda Bus Station,3,
4514,38,328-H HSS-KDG,KDG-HSS,Kadugodi Bus Station - Head Start School Kommasandra,3,
4515,38,250-SA,KBS-KGR,Kempegowda Bus Station - Kuduregere Madanayakanahalli,3,
4516,38,370-A,UJPD-KMT,UjinappanaDoddy - KR Market (Kalasipalya),3,
4517,38,500-L BSK-KRPGH,BSK-KRPGH,Banashankari Bus Station - Krishnaraja Pura Govt Hospital,3,
4518,38,500-L BSK-KRPGH,KRPGH-BSK,Krishnaraja Pura Govt Hospital - Banashankari Bus Station,3,
4519,38,12F-3A,DVH-WFTTMC,Devanahalli Old Bus Stand - White Field Bus Station (Vydehi Hospital),3,
4520,38,12F-3A,WFTTMC-DVH,White Field Bus Station (Vydehi Hospital) - Devanahalli Old Bus Stand,3,
4521,38,250-SA,KDGR-KBS,Kuduregere Madanayakanahalli - Kempegowda Bus Station,3,
4522,38,370-B,KMT-KDB,KR Market (Kalasipalya) - KoratagereDoddy Bannerughatta,3,
4524,38,SBS-1K KDG-D6G,KDG-D6G,Kadugodi Bus Station - Depot-06 Gate,3,
4525,38,370-B,KDB-KMT,KoratagereDoddy Bannerughatta - KR Market (Kalasipalya),3,
4526,38,250-SB,KBS-SSG,Kempegowda Bus Station - Sasuveghatta,3,
4527,38,250-SB,SSG-KBS,Sasuveghatta - Kempegowda Bus Station,3,
4530,38,371-A,KMT-KGP,KR Market (Kalasipalya) - Kaggalipura,3,
4531,38,210-NP KBS-VSD-PPLO,KBS-PPLO,Kempegowda Bus Station - Poornaprajna Layout,3,
4532,38,TR-12,SNR-RMCY,Srinagara Bus Station - RMC Yard (Yeshawanthapura New Railway Station),3,
